STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,POPULATION,LATITUDE,LONGITUDE,GEOID,min_dist_to_poll_miles,nearest_polling_idx,min_manhattan_dist_miles,min_dist_to_civic_center_miles,dist_to_city_hall_miles,min_dist_to_poll_miles_norm,min_manhattan_dist_miles_norm,min_dist_to_civic_center_miles_norm,accessibility_score,accessibility_category,min_network_dist_miles,nearest_poll_network_idx,driving_to_euclidean_ratio,driving_euclidean_diff_miles,min_walking_dist_miles,nearest_poll_walking_idx,osrm_walking_to_euclidean_ratio,min_google_walking_dist_miles,nearest_poll_google_walking_idx,google_walking_to_euclidean_ratio,osrm_walking_to_driving_ratio,google_to_osrm_walking_ratio,google_walking_to_driving_ratio,route_length_miles,has_sidewalk,sidewalk_segments,total_segments,sidewalk_pct,walkability_score,walkability_category
1,101,1200,2,876,32.362324,-86.317695,11010012002,0.1548371160536692,14,0.2176522200013337,1.3462740298993232,1.3462740298993232,0.0017025232098535,0.0022830294205834,0.0477628866012048,0.0156947840904779,Excellent,0.2019461394111872,14,1.3042489072270578,0.0471090233575179,0.2019461394111872,14,1.3042489072270578,0.2013247666745374,14,1.300235833666359,1.0,0.9969230769230768,0.9969230769230768,0.20188540382143771,False,0,5,0.0,50.0,Fair
1,101,1200,3,317,32.355867,-86.318857,11010012003,0.3698094088967792,14,0.5016989999967691,1.4427593737064863,1.7786931537781243,0.0352386390824616,0.036881632606729,0.0513776037018498,0.0405732265255583,Excellent,0.4767171635577318,14,1.2890887903038524,0.1069077546609525,0.4750394571687772,14,1.284552111818685,0.4778356344837014,14,1.2921132426272972,0.9964807090719496,1.0058862001308049,1.0023461939520333,0.47492784873615046,True,3,13,23.076923076923077,84.61538461538461,Excellent
1,101,1300,1,1020,32.355389,-86.304777,11010013001,0.7175321928653267,8,0.949052909999196,1.36427649061683,1.6578942459907986,0.089484102162793,0.0913720247040918,0.0484373289573343,0.077736446963545,Excellent,0.9555469944200728,8,1.3317130630812255,0.2380148015547462,0.955360582599078,8,1.3314532673217483,0.9662346054904496,8,1.346608019957931,0.9998049161139292,1.0113821138211383,1.011184809468071,0.9550732899815887,False,0,16,0.0,40.0,Fair
1,101,1300,2,1074,32.347924,-86.307513,11010013002,0.1749222051722176,8,0.2451839099990493,1.9103925030593751,2.1589166583370987,0.0048358380528174,0.0056365545592603,0.0688969636668039,0.0242943906889462,Excellent,0.2166726732697876,8,1.238680206760857,0.0417504680975699,0.2166726732697876,8,1.238680206760857,0.2255583034038798,8,1.2894778177636683,1.0,1.0410094637223974,1.0410094637223974,0.21655609891661837,False,0,4,0.0,50.0,Fair
1,101,1400,1,792,32.355633,-86.286891,11010014001,0.2785122195343932,12,0.393847860002495,1.5948178986865729,2.179890923640542,0.0209960914461719,0.0237447162301543,0.0570743088060252,0.0326441440893226,Excellent,0.3911541377210534,12,1.4044415658852274,0.1126419181866602,0.3909677259000584,12,1.4037722529864731,0.3405122596840941,12,1.222611561723756,0.9995234312946782,0.8709472345835982,0.8705321683876092,0.3908867124851837,False,0,6,0.0,50.0,Fair
1,101,1400,2,1139,32.34896,-86.28823,11010014002,0.2804494810264038,12,0.3633581399973238,1.9495479595282803,2.4904685692857336,0.0212983081877453,0.0200308852769129,0.0703638797029284,0.0356377527690505,Excellent,0.4476990567561857,12,1.5963625788062543,0.1672495757297818,0.3884822349534592,12,1.3852128858704655,0.5828476269775188,12,2.0782624551287534,0.867730742539903,1.5003198976327576,1.301873698820264,0.38836197023154917,False,0,5,0.0,40.0,Fair
1,101,1400,3,1131,32.352186,-86.297267,11010014003,0.5227891180221514,12,0.5599391399976525,1.5588706328250552,2.0043080580547876,0.0591037855324303,0.0439756313256319,0.0557275840963039,0.0535524788395529,Excellent,0.4683907688866243,12,0.8959459038831367,-0.0543983491355271,0.4683907688866243,12,0.8959459038831367,0.7642884660792624,12,1.4619440989337469,1.0,1.6317325550543913,1.6317325550543913,0.46831127789343263,False,0,8,0.0,40.0,Fair
1,101,1400,4,493,32.357737,-86.29382,11010014004,0.2950408034409756,15,0.3228427199975598,1.2416150142493234,1.7725074357443305,0.0235745842266616,0.0150958638712332,0.043841951890511,0.0271111784191879,Excellent,0.5812320578622292,12,1.9700056774638888,0.2861912544212536,0.507847937663887,15,1.7212803508565708,0.5151179986826898,15,1.7459212172520462,0.8737438528971563,1.0143154288510952,0.8862518708573873,0.5077149059891739,True,5,14,35.714285714285715,77.14285714285714,Good
1,101,1500,1,1060,32.357476,-86.27282,11010015001,1.210330953609828,12,1.4919138600026471,1.9061838845024344,2.848602768958216,0.1663617133359995,0.1574957476863599,0.0687392924095166,0.1344151973631628,Excellent,1.6510494985522015,15,1.3641306071103318,0.4407185449423736,1.6292393154957934,15,1.3461105911871176,1.945518038450545,15,1.6074264916120768,0.9867901095178956,1.1941266209000765,1.1783523390162207,1.6288887563611634,True,5,40,12.5,62.5,Good
1,101,1500,2,644,32.361251,-86.28078,11010015002,0.8510074552493333,12,0.9216247199982774,1.6203371547187773,2.2455289450018947,0.1103065151641915,0.0880311064864263,0.0580303596168065,0.0879410458966464,Excellent,1.0992705084071732,15,1.291728411574376,0.2482630531578399,0.868244124920775,15,1.0202544285189503,0.8736500677296284,15,1.026606832103088,0.7898366400994855,1.0062262935661634,0.7947543948900571,0.8680565377755936,True,5,19,26.31578947368421,75.26315789473685,Good
1,101,1500,3,2408,32.363839,-86.295351,11010015003,0.1855814909926727,15,0.2623462800016867,0.8115999339837365,1.3700408318448627,0.006498708368179,0.0077270342663868,0.027731910688006,0.0132371668335894,Excellent,0.4987758957087999,15,2.6876381531415383,0.3131944047161271,0.282911006996657,15,1.5244570214592528,0.2168590850907825,15,1.1685383274528425,0.5672106640089697,0.7665275642433559,0.434782608695652,0.2828267807120702,True,11,14,78.57142857142857,95.71428571428572,Excellent
1,101,1600,1,784,32.378588,-86.266627,11010016001,0.730984398796291,41,0.7444327199994945,0.6050724566138435,2.8495402204235405,0.0915826737083468,0.0664480570471194,0.0199945862950487,0.0625658624859892,Excellent,1.357015919569513,41,1.856422547189934,0.6260315207732221,1.1784955323300237,41,1.6122033989653506,1.256415673505909,41,1.7187995743477475,0.8684463574339485,1.0661183169882946,0.925866568982096,1.178043687859129,False,0,15,0.0,30.0,Poor
1,101,1600,2,1351,32.36978,-86.276672,11010016002,1.1564646684719195,16,1.517439030001036,1.0955756988108274,2.252152393920411,0.1579584630560658,0.1606048666422141,0.0383707498399999,0.1228760701670905,Excellent,1.3965352256204409,16,1.2075900489599354,0.2400705571485213,1.385785477276399,16,1.1982946950791755,1.3856612027290691,16,1.19818723434067,0.99230255839822,0.9999103219442204,0.9922135706340376,1.3853583314798736,False,0,28,0.0,30.0,Poor
1,101,1600,3,1141,32.374988,-86.279077,11010016003,0.8799685350926955,16,1.0305150000000864,0.8323284213298233,2.0113753665120613,0.1148245026526148,0.1012945963547903,0.0285084806283086,0.0848707241559756,Excellent,1.035890489268893,16,1.1771903743805712,0.1559219541761974,1.035641940174233,16,1.1769079221283054,1.0327214883119789,16,1.1735891081641827,0.99976006238378,0.997180056398872,0.9969407953931976,1.035302171108479,True,1,25,4.0,60.8,Good
1,101,1600,4,554,32.377926,-86.272316,11010016004,0.9330318760561448,18,1.1555029799978271,0.4951687878409977,2.45827301579571,0.1231024920046505,0.1165188827313133,0.0158771664335325,0.0889598115513139,Excellent,1.3209763008438242,18,1.415789036519836,0.3879444247876794,1.340735953869288,18,1.4369669335805306,1.193035654367629,18,1.2786654829098665,1.0149583705724634,0.8898363998702322,0.903146902488358,1.340260771197522,True,5,38,13.157894736842104,62.63157894736842,Good
1,101,1700,1,1085,32.374791,-86.248557,11010017001,0.5726591999919072,41,0.7175385899971687,1.79869478720747,4.107380155783559,0.0668836199724657,0.0631721905437145,0.064712331808106,0.0651188046945324,Excellent,1.0282476046081002,44,1.7955663763415155,0.455588404616193,0.9908409658617818,44,1.7302454337165707,0.9705842146469982,41,1.6948722986738265,0.9636209813874788,0.9795560015050796,0.9439207154943196,1.031621733025981,False,0,11,0.0,40.0,Fair
1,101,1700,2,609,32.362839,-86.248042,11010017002,0.9460001381541806,36,1.1870401200009226,2.2819562130952584,4.283218850762074,0.1251255673258198,0.1203602957288855,0.0828171886838816,0.1110034722541581,Excellent,1.273503423763779,36,1.3461979257726295,0.3275032856095984,1.2670411473026209,36,1.3393667677204044,1.2744354828687536,36,1.3471831889532389,0.9949255916077092,1.005835907998627,1.0007318858258112,1.2666350143361278,False,0,44,0.0,30.0,Poor
1,101,1700,3,1498,32.364283,-86.258176,11010017003,0.9846176836767596,41,1.1212099799981203,1.7435638726079203,3.5835393395720088,0.1311499831434717,0.1123417894403018,0.0626469128344691,0.10495660393982,Excellent,1.17433233499447,41,1.1926784928433114,0.1897146513177104,1.1741459231734748,41,1.192489168779682,1.2340462549865163,41,1.2533253012258936,0.999841261442404,1.0510160880609654,1.0508492512831364,1.1737733580058167,False,0,14,0.0,30.0,Poor
1,101,1700,4,1297,32.376159,-86.259864,11010017004,0.3058297569182888,41,0.4182379799971798,1.0680744826542163,3.3225400397674885,0.0252576829608013,0.0267155792808537,0.0373404470768308,0.0293198810916259,Excellent,0.5144966259460401,41,1.6822974687956955,0.2086668690277512,0.5144966259460401,41,1.6822974687956955,0.5741484086644215,41,1.8773464506850517,1.0,1.115942028985507,1.115942028985507,0.5143293792233561,False,0,5,0.0,40.0,Fair
