GEOID,poll_0,poll_1,poll_2,poll_3,poll_4,poll_5,poll_6,poll_7,poll_8,poll_9,poll_10,poll_11,poll_12,poll_13,poll_14,poll_15,poll_16,poll_17,poll_18,poll_19,poll_20,poll_21,poll_22,poll_23,poll_24,poll_25,poll_26,poll_27,poll_28,poll_29,poll_30,poll_31,poll_32,poll_33,poll_34,poll_35,poll_36,poll_37,poll_38,poll_39,poll_40,poll_41,poll_42,poll_43,poll_44,poll_45,poll_46,poll_47,poll_48
011010005001,15.689057920597019,9.4927772866336,11.074091575478509,7.189730936196371,8.23853467783318,4.143070812005421,3.2806437838176814,3.5571241447230997,2.8517842034578513,4.27818227381362,5.304903195776692,11.725674918531983,1.8894417617110748,3.5031227038729287,2.511781321411366,1.3466584281751561,0.4602192619437676,4.707894030101343,0.8478351072481297,7.389892738182131,1.339117200481537,1.4143331787268312,2.645062620858827,3.755438465727148,4.480249208433079,25.016736414829698,23.101079177901802,26.685485031699834,18.290558787600478,6.597796047809202,5.380972143380195,17.11133898170074,4.898860545450473,3.6816883395113633,6.220707765611364,11.415481393703967,3.531668316659459,5.610562910606138,8.086836327389275,12.80754334806597,10.75266880785946,2.0263987330033917,6.090262543169563,3.993361829110053,2.4038188540129464,6.042205316493228,7.4433670182821094,4.842278924031267,5.458830169184537
011010005002,16.0846195881269,9.708657184350956,11.549920171234323,7.659750315134431,8.763466439510703,4.481326521482934,3.5871733671081256,4.019195009442905,3.310564968284132,4.814228886226327,5.850926742626151,12.267236113633595,2.2013171009358583,4.0499060097695345,3.0485043586682523,1.7678850152248131,1.0081235454374673,5.228676091407972,0.5257726612734186,7.888507906741748,1.5506405169590358,1.1844528893925745,2.4327224876393037,3.6049788798915885,4.1825272911032885,25.02055745545809,23.175344739387697,26.535190486425936,18.24882338029167,6.521745450426157,5.361835717978225,16.667184436385387,4.740255947927536,3.64433055440582,5.84769381009634,10.956398714021946,3.247493342676036,5.192441181956243,7.6278298250472805,12.321038695988147,10.249848435851609,1.530624767187395,5.571320111280757,3.469613048293353,1.8755061453771291,5.5079229604694,6.897340894514227,4.307669193948036,4.939787727805821
011010005003,16.318400645950764,9.94103857358078,11.766869754256806,7.8782219523540045,8.95397005111043,4.718176256446573,3.8245987255189933,4.238902708687026,3.5306374986812346,4.993282274537436,6.010596259353095,12.380787150112752,2.438234339883832,4.207479267231876,3.2269941842036762,1.9931778396423758,1.16824472383618,5.312728460139261,0.31942262276995176,7.945393715836021,1.4827928814786562,0.9712747452995724,2.2106822228827085,3.39110618889597,3.946891013716934,25.21382291414328,23.38479616481984,26.68186107739583,18.430785763308542,6.699268820194829,5.556206724252015,16.667645251551498,4.895090739433742,3.838224060324929,5.902991387959101,10.947255204050666,3.358773877469631,5.220500771264394,7.621251744646894,12.287311716539048,10.2004173803745,1.5183700408115677,5.506319730023446,3.4025463261104973,1.8113665415533198,5.4187050768206,6.775963555550193,4.1280301574258065,4.7437591067553475
011010006001,15.130421666420162,9.08501816450152,10.474171987192959,6.5930713336167805,7.633613980229836,3.6484837944661876,2.8270035066906556,2.9686035281665943,2.2680910199216524,3.6800608881765693,4.726685530881723,11.209166990649393,1.477032599333628,2.9305912240107146,1.9145665175651232,0.8357333668951661,0.23463705413256716,4.268692933905348,1.442707272353785,6.992225995692418,1.5602739682392919,1.9528075832033038,3.1360657523036073,4.185198769373971,5.00432457684293,24.799133491740744,22.81295806387488,26.63520937855334,18.125854482511407,6.50357728462533,5.236157437996566,17.447619759657048,4.915610768717743,3.586678977874577,6.480983018931777,11.780638306475385,3.717907886272047,5.934676824122444,8.458534232255591,13.215871744403023,11.192065769327918,2.5014517572789154,6.568215828207102,4.488430232220566,2.919603525674853,6.553409920763709,7.990706940481555,5.441306531780163,6.06449979584289
011010006002,14.870721143251881,8.76269724603443,10.274836170426035,6.386275537659845,7.506335827105236,3.3475050266945754,2.5109196963236995,2.7478584371066823,2.040239580874321,3.590555423765223,4.680465903948593,11.234908573329678,1.1494929004569878,2.905648999769605,1.8452600980687468,0.5334221777597792,0.5566981619020916,4.379331486090445,1.6646948008393068,7.122626812190432,1.8895147142681645,2.221658578114558,3.4293890359167345,4.497843880645877,5.285002322349686,24.473112854609912,22.483327728424946,26.3361938950504,17.80618837760836,6.200420071084024,4.92416149182188,17.30218498552946,4.64589933165706,3.289832869348475,6.30601389978124,11.655943854717728,3.5209238143458155,5.79586966451743,8.342067461238823,13.118386912357813,11.11870081322642,2.4939838980270435,6.53316473854706,4.476449648162345,2.9400708532820383,6.548402482396973,8.021568923603756,5.563040197611942,6.211907075619088
011010007001,13.874979491269121,8.434288115320573,9.02046841710204,5.1791774656954885,6.073542125274,2.8962707729979855,2.3807446618197328,1.7288598212193318,1.1916661319863504,2.1067985423529296,3.1707297593646437,9.753312495768736,1.6881263491849072,1.4030418056221372,0.3407776776154387,1.2821510006405308,1.7229984901883553,3.1054888433855297,2.968245466302807,5.8569933291564835,2.5742837382527117,3.3669968941858355,4.40074885304658,5.272099265414754,6.287939127767316,24.613352722886138,22.432875190211565,26.890346921370117,18.110225994713765,6.835491954181153,5.498184814583066,18.616044924795446,5.579818227407577,4.1011043456200325,7.5817766445372445,13.024459281963692,4.782029139521201,7.15943523596653,9.734562919652808,14.533320061647379,12.569945635451411,4.003117247043668,8.025596664476117,5.982173244682304,4.449704325791793,8.054720629170474,9.531221516223912,7.013479581491392,7.625921960505212
011010007002,14.024918059279864,8.26942550679731,9.315522436292174,5.437616204528986,6.5014128721027316,2.728664688832303,2.0599323481944394,1.8321173557397508,1.1540028113952316,2.594623710405611,3.712114477785333,10.334330841996296,1.1268075572703338,1.9806829211449017,0.8926346907649049,0.6906789638211903,1.3579201753048398,3.6879596340663388,2.6021145260927963,6.443318449259087,2.4588241566243867,3.0825804602864664,4.208939200380629,5.1747711449394735,6.095515107789013,24.296364074743625,22.181504720681655,26.445435925345954,17.736115801169596,6.347270235918659,5.018157018028345,18.01993126575399,5.0224188957528995,3.556953026259223,6.9861892291492875,12.428011816579513,4.185797156919294,6.56341713534213,9.139786373254072,13.940131953044357,11.983642696282109,3.4663333499310003,7.459169923581178,5.432648405433883,3.9257938327772197,7.5044352100934715,9.002714600770844,6.566991192640039,7.208856462526939
011010009001,14.187343037502982,10.15528493635192,8.788023654418831,5.490682632212271,5.294100080988589,5.016148152073156,4.842338673137346,3.5612472331409086,3.510020838973712,2.2595668713124435,2.1278460702749666,7.46100137956694,4.408975930815044,1.6975631855912194,2.523240650542848,3.9504210341570825,3.911204931133937,0.38558426125852147,4.882413415361446,3.14307448038385,3.8542920572795,4.959621305502677,5.489740745493198,5.85695514236909,7.149892699245909,26.670136805616945,24.27157600528204,29.34136487096124,20.373385030650386,9.447272823214076,8.107013212519291,21.288677529741648,8.292907187972629,6.806107013670998,10.267340252072175,15.653707619560148,7.465485009770809,9.79144954756616,12.33935289703173,17.10741905281197,15.081599353730569,6.364711534273641,10.432020808982688,8.334234942687301,6.741744182383747,10.37298104844095,11.715869253808895,8.880140286443607,9.34270885113992
011010009002,14.911731410767022,11.020742010910997,9.446168998329506,6.284789278547483,5.897092502080136,5.8525966801399605,5.629290851059015,4.400744742434819,4.298274882322521,3.1225269976846417,2.8676473677654264,7.385210373114563,5.075160350366268,2.534904313372953,3.251305913725795,4.5536265064893335,4.33838164594269,0.678114282887897,5.157847819771893,2.6642154432662335,4.014532278012845,5.12551737763262,5.46269968636888,5.651218173690552,6.982466997815206,27.53268117404928,25.13688845751764,30.16003402196631,21.22002708243922,10.206161513879813,8.865367714809704,21.809572886946953,8.971993722089787,7.499242138393643,10.824425478139457,16.136685294573486,8.033749878466491,10.296645986148096,12.810708645441878,17.541094657727854,15.476063788280369,6.753088300832255,10.787514536672912,8.683741953636376,7.091264677466633,10.683691139257096,11.951770127663604,9.016365438936091,9.41499299768945
011010010001,14.235414581551032,9.661402911137232,8.994452457950251,5.439372098680495,5.642032802117007,4.3164712353791,4.020769981470301,2.8915783159728705,2.697749191689235,1.9944789434055514,2.39923696319296,8.36336411963812,3.4600675523929247,1.1147568830058354,1.6245177926672274,2.974913364516157,2.943773100298665,1.3670699680872698,3.9685402786012394,4.121241976039414,3.0305060841530187,4.1084932027686385,4.773272704470539,5.296397142250548,6.5309715560933785,26.073885564871915,23.7645647539191,28.566767787639872,19.683014868582553,8.579697228899352,7.239166381354092,20.30589475485479,7.355061295281913,5.876745031037627,9.287380001071142,14.669800086050193,6.48628506466615,8.807487383076229,11.35600831955436,16.12663315315675,14.10698201003942,5.39866420749276,9.46873750767343,7.375355790746858,5.7863925786463515,9.423498783744307,10.793449108335974,8.015881566167241,8.51591943386746
