STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,POPULATION,LATITUDE,LONGITUDE,GEOID,geometry,min_dist_to_poll_miles,nearest_polling_idx,min_manhattan_dist_miles,min_dist_to_civic_center_miles,dist_to_city_hall_miles,min_dist_to_poll_miles_norm,min_manhattan_dist_miles_norm,min_dist_to_civic_center_miles_norm,accessibility_score,accessibility_category
1,101,1900,2,726,32.388458,-86.248359,011010019002,POINT (-86.248359 32.388458),0.4055849849878566,44,0.5330381100035808,1.6817666063532717,4.158953593059942,0.04081970187586686,0.04069892436180563,0.06033174634089017,0.046637081961155485,Excellent
1,101,1900,3,648,32.38887,-86.253518,011010019003,POINT (-86.253518 32.38887),0.44593060557672515,44,0.5962214100021228,1.335340269542852,3.812456497357269,0.04711370092628423,0.048395029646561456,0.04735326531598789,0.04756996885927849,Excellent
1,101,1900,4,868,32.397126,-86.249219,011010019004,POINT (-86.249219 32.397126),0.9757912863950919,44,1.0717901100033842,1.8080496955991674,4.234818693377143,0.12977304717623195,0.1063221525639878,0.06506280314400158,0.10332470558288959,Excellent
1,101,2000,1,1492,32.338892,-86.265492,011010020001,POINT (-86.265492 32.338892),0.549421784094683,33,0.7632255599973092,3.2248117794079003,4.038520137672722,0.06325853572647856,0.06873713778880423,0.11814023366157533,0.0813666257257053,Excellent
1,101,2000,2,1468,32.333568,-86.275806,011010020002,POINT (-86.275806 32.333568),1.024160445117811,33,1.107535559997757,3.2902391239938695,3.8507324008243144,0.13731873453032054,0.11067616298468466,0.12059139704030954,0.12430776181962647,Excellent
1,101,2000,3,1133,32.346434,-86.274689,011010020003,POINT (-86.274689 32.346434),1.1242765276480962,12,1.4719811399972969,2.6174952211986917,3.2205823264833184,0.15293704747680617,0.1550678227160549,0.0953877879341577,0.13631150218578625,Excellent
1,101,2000,4,657,32.349351,-86.26699,011010020004,POINT (-86.26699 32.349351),1.2462355380896597,33,1.5882585599979677,2.4958084044776405,3.495805026361906,0.1719629017010148,0.1692311105877803,0.09082892541713378,0.14680317148188016,Excellent
1,101,2100,1,833,32.338882,-86.28592,011010021001,POINT (-86.28592 32.338882),0.7162366678739613,6,0.9930197100006595,2.6516547599875113,3.1697578531211335,0.08928199762340479,0.09672744491564894,0.09666753741877245,0.09373129374968833,Excellent
1,101,2100,2,1585,32.330458,-86.289605,011010021002,POINT (-86.289605 32.330458),0.38875857885221277,6,0.5267453100030934,2.5164134348372493,3.5934340994053824,0.03819474822057722,0.03993242354053197,0.09160087017745974,0.05473788740362841,Excellent
1,101,2100,3,1468,32.339216,-86.294199,011010021003,POINT (-86.294199 32.339216),0.42043076746572894,6,0.44481471000069916,2.4607929389475025,2.9174729750926023,0.043135674203337054,0.029952784558772667,0.0895171095801938,0.05309523792302476,Excellent
1,101,2201,1,810,32.341066,-86.303322,011010022011,POINT (-86.303322 32.341066),0.5176522200179856,8,0.7295114700038283,2.032834199446586,2.6509889258050503,0.05830241897297704,0.06463055921225712,0.07348410691881334,0.06475536742851196,Excellent
1,101,2201,2,206,32.33566,-86.301926,011010022012,POINT (-86.301926 32.33566),0.5371005838778034,6,0.6823416899967043,1.8783689369332401,3.033278404943641,0.06133640337770912,0.058884996805703894,0.06769723604463646,0.06250923120618575,Excellent
1,101,2201,3,826,32.331144,-86.303473,011010022013,POINT (-86.303473 32.331144),0.6291913259247239,5,0.714900029998006,1.6325179306411608,3.330718099984494,0.07570274685032552,0.06285079809421965,0.05848669896627044,0.06668234785827723,Excellent
1,101,2201,4,945,32.330424,-86.311966,011010022014,POINT (-86.311966 32.330424),0.5971194694367962,7,0.8002544100017772,1.1027446333814845,3.3777906188856632,0.07069947186449389,0.07324747403610997,0.038639326075140354,0.061845828779172655,Excellent
1,101,2201,5,967,32.339492,-86.312504,011010022015,POINT (-86.312504 32.339492),0.24557838107275148,7,0.3189476700013145,1.5380254467591714,2.758734059923244,0.015858345515418728,0.01462142339627893,0.05494664216703982,0.027213757875163117,Excellent
1,101,2202,1,884,32.32284,-86.310586,011010022021,POINT (-86.310586 32.32284),0.585435633777408,5,0.6327210299981019,0.9898588012213397,3.89387759117011,0.06887676968586609,0.05284090250139994,0.034410182747990535,0.053726033449163574,Excellent
1,101,2300,1,602,32.347302,-86.319184,011010023001,POINT (-86.319184 32.347302),0.6712767486341353,7,0.7952505299971335,1.4934773216414523,2.3348096795588344,0.08226815857787574,0.0726379714088507,0.05327769574149225,0.07068196357625317,Excellent
1,101,2300,2,735,32.340799,-86.320479,011010023002,POINT (-86.320479 32.340799),0.3694241584809862,7,0.5030175899984997,1.405029164523176,2.788431122858248,0.03517853923232224,0.03704224478559555,0.049964082984979105,0.04017331402410129,Excellent
1,101,2300,3,527,32.334569,-86.319249,011010023003,POINT (-86.319249 32.334569),0.34385587423050956,7,0.48614432999821133,1.0179667117749283,3.1778714803845953,0.031189834772098825,0.03498698041253693,0.035463214648301954,0.033610992427091195,Excellent
1,101,2300,4,637,32.330656,-86.320493,011010023004,POINT (-86.320493 32.330656),0.6112675905629938,7,0.8419773299984925,0.7358447569864864,3.4607274809563844,0.07290660759902381,0.07832957619110306,0.024893826446925452,0.06012966383101808,Excellent
1,101,2400,1,798,32.340075,-86.335925,011010024001,POINT (-86.335925 32.340075),0.5122450370729686,9,0.6400460699977089,1.008831559899691,3.320490671309378,0.05745888741181525,0.05373313635201116,0.03512097624817347,0.04963978874478149,Excellent
1,101,2400,2,960,32.346879,-86.332025,011010024002,POINT (-86.332025 32.346879),0.41995443358682355,9,0.43967006999764635,0.7318641901508984,2.7826294352549166,0.04306136514729197,0.02932613651860106,0.024744698896117134,0.033445796683332245,Excellent
