GEOID,poll_0,poll_1,poll_2,poll_3,poll_4,poll_5,poll_6,poll_7,poll_8,poll_9,poll_10,poll_11,poll_12,poll_13,poll_14,poll_15,poll_16,poll_17,poll_18,poll_19,poll_20,poll_21,poll_22,poll_23,poll_24,poll_25,poll_26,poll_27,poll_28,poll_29,poll_30,poll_31,poll_32,poll_33,poll_34,poll_35,poll_36,poll_37,poll_38,poll_39,poll_40,poll_41,poll_42,poll_43,poll_44,poll_45,poll_46,poll_47,poll_48
11010004006,19.17556265301304,12.341705295338462,13.435942684578771,9.061478618564133,15.479016242683336,6.07764673717176,5.021934457603739,5.666297985509588,4.808182236196205,5.620316402997503,6.501422943566928,11.83404376949557,3.4119576969440892,4.683907688866244,4.02152435159755,2.9080244075210957,1.7292803260964122,5.099606049684964,0.3790373693563821,8.656343594268458,2.7769147600879864,1.652851479488486,3.0024730634918666,4.744180844321275,5.395379472330272,28.960319137037544,27.570308325151927,28.415375246995666,20.534504828066165,8.185343059887904,6.969937987000883,18.83505039332894,6.292641704052594,5.187840978289237,7.619272496799931,12.70458697354195,4.8268234182956995,6.923956404488797,9.283308685548114,13.967837747151007,11.73400275889495,2.650154721811426,5.7141436862316235,4.081797507052581,2.614736475822387,5.681832303925833,7.051959188238658,4.782084581256913,5.651385039829993
11010004007,18.81516646575615,11.980687735344924,13.075546497321884,8.701082431307244,15.1179986826898,5.717250549914872,4.661538270346851,5.3059017982527,4.447786048939317,5.259298843003965,6.14040538357339,11.473647582238682,3.0515615096872013,4.3228901288727055,3.660506791604012,2.547628220264208,1.3688841388395243,4.738588489691426,0.3628816782034871,8.29532603427492,2.5557060658406554,1.391253557358917,2.740253768625648,4.482582922191706,5.133160177464054,28.698099842171327,27.20929076515839,28.153777324866095,20.272285533199945,7.923123765021686,6.708340064871314,18.572831098462725,6.0310437819230245,4.926243056159668,7.357674574670362,12.442367678675732,4.564604123429481,6.662358482359228,9.021089390681896,13.705618452284789,11.471783464028732,2.3879354269452073,5.451924391365405,3.819578212186362,2.3525171809561685,5.419613009059614,6.790361266109088,4.5198652863906945,5.389165744963774
11010005001,18.243503548038326,11.077833148992756,12.503883579604064,8.129419513589422,14.546957137708626,4.851056955025042,3.79534467545702,4.734238880534878,3.789752320827171,4.688257298022792,5.569363838592218,10.974063901972238,2.190338896690569,3.751848583891533,3.089465246622839,1.7261734624131633,0.6903451104179353,4.239004809424982,0.9351659686579592,7.795742354008476,2.1667267326978763,1.842991536903327,3.1919917481700573,4.934320901736116,5.584898157008463,28.020182186486387,26.30643617880622,27.68899051785204,19.59436787751501,7.245206109336747,6.029801036449725,18.252824139088073,5.566256974908969,4.461456249145613,6.891645022183007,12.12236071930108,4.098574570942126,6.27213640374315,8.856425615469696,13.54095467707259,11.307119688816536,2.223271651733009,5.287260616153206,3.6549144369741633,2.1878534057439696,5.407806927063269,6.778555184112742,4.971603265935104,5.840903724508184
11010005002,18.71077584599898,11.506580337281122,12.971155877564716,8.596691811550077,15.01422943566928,5.279804143313409,4.224713236482036,5.201511178495533,4.218499509115539,5.155529595983447,6.036636136552873,11.440714827196242,2.6190860849789357,4.219120881852188,3.556737544583494,2.1549206507015297,1.15761740837859,4.706277107385636,0.6275864640163048,8.263014651969131,2.524016056271515,1.431021412504505,2.7800216237712356,4.5223507773372935,5.172928032609642,28.03136689574608,26.735183367094585,27.486423005704204,19.605552586774703,7.256390818596444,6.040985745709421,18.021052108317697,5.3636894627611325,4.2588887369977755,6.690320255508469,11.890588688530702,3.897871177004238,5.995004163197335,8.468689027800217,13.15383946213976,10.920004473883704,1.8355350640635293,4.900145401220376,3.267799222041334,1.8007381908111402,5.026905439496937,6.397032323809761,4.559633141536282,5.428933600109362
11010005003,18.804603129233104,11.970745771558528,13.064983160798835,8.690519094784198,15.108056718903402,5.615966793840954,4.560254514272932,5.295959834466303,4.43722271241627,5.249356879217568,6.130463419786993,11.463084245715637,2.955248735506481,4.312948165086309,3.650564827817615,2.4904619284924254,1.3583208023164777,4.728646525905029,0.4368250338648142,8.285384070488524,2.3643232629525146,1.2402599823530145,2.589260193619745,4.331589347185803,4.9827879751948005,28.17303987970224,27.199348801371993,27.62809598966036,19.74722557073086,7.3980638025526,6.182658729665578,18.04714976325699,5.505362446717288,4.400561720953932,6.831993239464626,11.916064970733345,4.039544160960394,6.136677147153492,8.494786682739509,13.179937117079051,10.945480756086347,1.8616327190028212,4.925621683423018,3.2938968769806256,1.826835845750432,5.053003094436229,6.423129978749053,4.403668584637181,5.27359041594691
11010006001,17.61405296581207,10.400536866044463,11.874432997377808,7.499968931363168,13.917506555482372,4.173760672076752,3.11866976524538,3.975542769085464,2.945928144456734,4.058806715796538,4.939913256365964,10.51424807685138,1.5869859694036066,3.122398001665279,2.2723600979283436,1.0041383424260877,0.2653261585494675,3.946959623199573,1.7025612984204703,7.354567710987113,2.1661053599612266,2.609765493929189,3.8941429405843393,4.943020120049213,5.66008425814309,27.695825617955187,25.629139895857932,27.864839002323937,19.270011308983808,6.920849540805548,5.706065840655175,18.37958417736463,5.689288776765631,4.425416630419924,6.958753277741186,12.248499384840992,4.165682826500305,6.39889644201971,9.275230839971666,14.103918376477315,11.87008338822126,2.7862353511377336,5.850224315557931,4.218499509115539,2.7508171051486947,5.97946984478109,7.350218101830564,5.738998595697615,6.608299054270695
11010006002,17.43509761765693,10.020256751214784,11.695477649222664,7.321013583208024,13.738551207327228,3.7934805572470705,2.7377682776790486,3.7083524923260462,2.678737867697317,3.8798513676413937,4.76095790821082,10.51921905874458,1.2067058545739249,2.9434426535101346,2.0275392396883194,0.623858227596406,0.5604782084581257,4.138342426087713,1.9977133483291287,7.359538692880312,2.4680925099730326,2.9055389165744967,4.196751463332795,5.245007270061019,5.962071408154896,27.315545503125502,25.2482384082916,27.483937514757603,18.889731194154127,6.540569425975867,5.325164353088844,18.20373569289274,5.309008661935949,4.045136515590242,6.707718692134664,12.073272273105744,3.914648240893783,6.223669330284465,9.10000372823642,14.399691799122625,12.165235438129915,3.081387401046392,6.145376365466589,4.513651559024196,3.046590527794003,6.274621894689749,7.645370151739223,6.034150645606274,6.903451104179354
11010007001,15.865510084879515,8.970758199013261,10.125890116445252,5.751426050430611,12.168963674549817,3.3591410143288556,2.9540059900331817,2.0728994494637556,1.437235139871003,2.3102638348639815,3.1913703754334075,9.3205910497471,1.906992928778257,1.3738551207327228,0.3784159966197323,1.3850398299924194,2.167969478171176,3.451104179353027,3.462910261349373,6.375905650763667,3.027327972957859,4.370735829594741,5.0592168218027265,6.107472628530951,6.825158139361478,27.419314750146025,24.199361228826724,28.16371928865249,19.569512968049015,7.219729827134105,6.004946126983733,19.86963599985087,5.988790435830838,4.724296916748481,7.875899437036301,13.498079958243752,5.069158785589123,7.648477015422472,10.524811413374428,15.798401829321335,13.80006710825556,4.716219071172033,7.7802080355922305,6.148483229149838,4.681422197919645,7.909453564815391,9.280201821864864,7.499347558626518,8.369269389936248
11010007002,16.405482993028198,9.019225272471946,10.665863024593934,6.2920203313159435,12.7089365826985,3.040998173164154,2.395391899785005,2.5128313470118187,1.485702213329688,2.8502367430126636,3.7313432835820897,9.860563957895785,1.3160674562242909,1.913828028881405,0.8189692669044454,0.7667739570258616,1.723687971466564,3.9736786508755144,3.019250127381411,6.966209750580984,2.6445623671815777,3.926454322890129,4.676451216026446,5.72470702275467,6.441771160848547,27.404401804466428,24.24782830228541,27.572793816098525,18.97858749549505,6.6294257273167885,5.414020654429766,19.278710527296905,5.397864963276872,4.133992816931165,7.283731219009035,12.905290367479838,4.4763691948252085,7.055687424658556,9.932021822610512,15.20561223855742,13.068090024482087,4.271937564467422,7.336547901624269,5.704201722445227,4.237140691215033,7.4657934308474285,8.835920315160253,7.055687424658556,7.924987883231636
11010009001,16.831744690369966,12.230479575478148,11.0921247219357,6.718282028657711,12.627536754197374,6.618241018057092,6.1795518659823285,4.832415772925548,4.69695651633589,3.297003740663875,3.351063168752408,7.635428187952826,4.968496402251855,3.0304348366411076,3.187642139013509,4.260752855207725,3.853132339965452,0.3933289422993277,4.680179452446345,4.457106639989064,4.173139299340102,5.588005020691712,6.2050281481849705,7.253283954913194,7.970969465743721,30.67903612661091,27.459082605291613,31.246349435172185,22.652143114568705,10.302981346390446,9.087576273503425,22.017721550449252,9.071420582350529,7.806927063268173,10.596890650825804,15.88663675792561,7.803820199584924,10.037033815104328,12.870493494227448,17.55502255583034,15.321187567574286,6.23733953049076,9.301328494910958,7.668982315731915,6.201921284501721,9.42187480582102,10.792623062870494,8.716616749723489,9.58653858103322
