walking_dist,walkability_score,euclidean_dist,driving_dist,walking_osrm
1.154510544695341,64.89589905362776,1.2028479814944746,1.2882299576223792,1.1689885294592814
1.0979656256602086,64.96465043205028,0.95878808168873,1.1199000832639467,1.086780916400512
0.794114357438453,73.50649350649351,0.7124461916489327,0.7997067120683014,0.7947357301751029
1.112878571339804,30,1.0490687069596911,1.0458324530552898,1.0396187256887917
0.2112667304609343,80.85106382978724,0.2319581898851665,0.2012626294008724,0.2012626294008724
0.9183889047684144,40,0.573135282773938,0.900555507226565,0.8914834652714778
0.7673953297625113,40,0.5425909639459475,0.7191146681248214,0.7191146681248214
0.5120111349994408,40,0.3305501887056021,0.4638547479090807,0.4638547479090807
0.3429977506306933,50,0.1831916833222144,0.2951520499086582,0.2951520499086582
0.154100438689152,50,0.143923648333343,0.0789143375545254,0.0789143375545254
0.3790373693563821,82.85714285714286,0.5497527283909677,0.4034573179067195,0.3901599413424136
0.3628816782034871,82.38532110091742,0.3460658009021353,0.3632545018454771,0.3646836591397716
0.6903451104179353,72.22222222222223,0.4602192619437676,0.8433270781811179,0.6963724259634385
0.6275864640163048,72.5136612021858,0.5257726612734186,0.6512607652826624,0.6445499397268446
0.4368250338648142,83.125,0.3194226227699517,0.4538506468490189,0.4555283532379733
0.2653261585494675,82.64957264957265,0.2346370541325671,0.2677495122224017,0.2677495122224017
0.5604782084581257,72.9607250755287,0.5334221777597792,0.5608510321001157,0.5608510321001157
0.3784159966197323,82.22222222222223,0.3407776776154387,0.3781053102514074,0.3781053102514074
0.7667739570258616,75.97222222222223,0.6906789638211903,0.7895161991872445,0.7469521667267327
0.3933289422993277,80.19900497512438,0.3855842612585214,0.395441609603937,0.3255993140044987
1.045148943044975,60.16901408450704,0.678114282887897,1.0431605502876955,0.791193905576199
1.244609591509563,60.48526863084922,1.1147568830058354,1.2585283408105188,2.0275392396883194
1.4645755402835945,61.264367816091955,0.7659034218793284,1.488622665191942,1.4488548100463543
0.7680167024991612,71.51624548736461,0.6463743454454417,0.7696322716144506,0.7696322716144506
0.7319770837734724,72.61780104712042,0.4014151729189057,0.8567487292927536,0.7947978674487678
0.2367430126635764,81.60714285714286,0.1615082753038726,0.2374886599475561,0.2374886599475561
0.3672312873600358,87.40484429065744,0.3058698025785407,0.3689089937489903,0.3671070128127058
0.6717039283184412,75.625,0.5616575547084514,0.7572048168814545,0.6723253010550909
0.5555072265649272,71.88679245283019,0.4259042672494931,0.5556315011122572,0.5489828128301043
0.5573713447748767,71.78082191780823,0.3918791794660898,0.5561907365752421,0.5561907365752421
0.2013247666745374,82.4074074074074,0.1548371160536692,0.2019461394111872,0.2019461394111872
0.4778356344837014,81.84397163120568,0.3698094088967792,0.4767171635577318,0.4750394571687772
0.9662346054904496,70.1980198019802,0.7175321928653267,0.9555469944200728,0.955360582599078
0.2255583034038798,80.26845637583892,0.1749222051722176,0.2166726732697876,0.2166726732697876
0.3405122596840941,80.83916083916084,0.2785122195343932,0.3911541377210534,0.3909677259000584
0.5828476269775188,40,0.2804494810264038,0.4476990567561857,0.3884822349534592
0.7642884660792624,40,0.5227891180221514,0.4683907688866243,0.4683907688866243
0.5151179986826898,77.83171521035598,0.2950408034409756,0.5812320578622292,0.507847937663887
1.945518038450545,65.49180327868852,1.210330953609828,1.6510494985522015,1.6292393154957934
0.8736500677296284,75.85812356979406,0.8510074552493333,1.0992705084071732,0.868244124920775
0.2168590850907825,87.23646723646723,0.1855814909926727,0.4987758957087999,0.282911006996657
1.256415673505909,61.3986013986014,0.730984398796291,1.357015919569513,1.1784955323300237
1.3856612027290691,61.476190476190474,1.1564646684719195,1.3965352256204409,1.385785477276399
1.0327214883119789,61.90163934426229,0.8799685350926955,1.035890489268893,1.035641940174233
1.193035654367629,62.61682242990654,0.9330318760561448,1.3209763008438242,1.340735953869288
0.9705842146469982,40,0.5726591999919072,1.0282476046081002,0.9908409658617818
1.2744354828687536,60.388888888888886,0.9460001381541806,1.273503423763779,1.2670411473026209
1.2340462549865163,30,0.9846176836767596,1.17433233499447,1.1741459231734748
0.5741484086644215,40,0.3058297569182888,0.5144966259460401,0.5144966259460401
0.2789963587557632,50,0.228998279400713,0.3386481414741447,0.3386481414741447
1.6640361887481825,30,1.0744256549143063,1.862067679918476,1.8354107895161993
1.006623833372687,61.95488721804512,0.6896895768300657,1.0086122261299664,1.010227795245256
1.1277915170193993,62.10526315789474,0.8668385971928481,1.1116358258665044,1.10871537400425
1.492537313432836,62.56983240223464,1.1494978585241449,1.7228180496352543,1.4905489206755569
0.4939913256365963,83.21070234113712,0.4055849849878566,0.6037878882026173,0.4961661302148707
0.7512396386096164,72.58426966292134,0.4459306055767251,0.7513639131569464,0.7477599512843776
1.2688431282389054,62.91793313069909,0.975791286395092,1.3218462226751342,1.2688431282389054
0.7779586662855581,40,0.549421784094683,0.7015298196776318,0.6459790970211391
1.3477574657934308,30,1.024160445117811,1.3482545639827508,1.2596468117364883
1.6572010886450348,30,1.1242765276480962,1.23808517777474,1.1788683559720134
2.8465085065927647,20,1.2462355380896597,1.644649359364709,1.4915431170541962
3.515105571227957,40.91903719912473,0.7162366678739613,0.8231324642399991,0.8231324642399991
0.4803211254303006,50,0.3887585788522127,0.5150558614090248,0.4819988318192551
0.4666509252240049,50,0.4204307674657289,0.4640411597300757,0.4640411597300757
0.6393925460126512,70.41237113402062,0.5176522200179856,0.6586551008487952,0.6319982104465185
0.8040563212248499,40,0.5371005838778034,0.8101457740440181,0.8024407521095606
1.1147426895497534,30,0.6291913259247239,0.7723041743820449,0.7595660332807239
1.3135819652776914,60.26315789473684,0.5971194694367962,0.7821840008947768,0.7609951905750184
0.3871152149328296,50,0.2455783810727514,0.27334186685225,0.27334186685225
0.5561285993015771,40,0.585435633777408,0.4936185019946065,0.4936185019946065
1.8113015273341868,61.8568665377176,0.6712767486341353,0.7986503784159966,0.7986503784159966
0.5300309443622852,40,0.3694241584809862,0.4160090471870456,0.4145177526190861
3.592777163309183,40.33898305084746,0.3438558742305095,0.4139585171561013,0.4139585171561013
0.7574533659761145,40,0.6112675905629938,0.6997899760150125,0.6997899760150125
0.8102700485913481,70.91428571428571,0.5122450370729686,0.8160488150421912,0.807038910360769
0.7792014117588577,71.37254901960785,0.4199544335868235,0.9560440926093928,0.7956677892800776
0.3908434513527284,80.61728395061729,0.4394735669425453,0.5217666869648427,0.3879851367641393
0.4579517069109076,80.21505376344086,0.2736178448130034,0.4565225496166131,0.4565225496166131
21.270831520996182,31.004651162790697,1.1271665065211307,1.4651969130202445,1.3932419501161966
0.7412976748232195,40,0.502269796731299,0.8970758199013261,0.5717871922651522
3.53747498974735,40.20740740740741,0.8912242285140929,1.1945269489355883,1.1945269489355883
1.746057389985957,60.10050251256281,0.4569386757350168,0.5168578423453093,0.5168578423453093
1.906992928778257,61.98757763975155,0.621353609778755,0.810332185865013,0.810332185865013
1.4658182857568942,62.10290827740492,0.9944347767266516,1.508071631849081,1.470167894913443
1.707532280313669,30,0.8715647006373425,1.8596443262455415,1.7157965377111115
0.8705432040463793,40,0.4829142957365648,1.013086109833845,0.8743957150136081
1.4434488672375012,60.1223241590214,1.100492045031906,1.68746194091988,1.4476120645730548
1.022779524525582,30,0.7097888889367795,0.9016118408788696,0.9016118408788696
1.2520660643493606,60.209973753280835,0.692665737685511,0.9443001478867112,1.1307741061553185
4.424173884946624,40.1219512195122,0.2177222561455287,0.392272608647023,0.392272608647023
0.8307753489007916,70.17130620985012,0.769194909209707,1.0991462338598432,0.9400126760038277
0.7705021934457604,40,0.3611160232239758,0.8400338026768739,0.8707296158673742
0.8991263499322704,40,0.8117914668793167,0.8369269389936248,0.8369269389936248
1.1942783998409283,30,0.7162906569387911,1.1711633340375558,1.1184087886959873
0.9687200964370488,40,0.652427462529611,0.9216200429989936,0.9216200429989936
0.2659475312861173,50,0.2763015330981443,0.2022568257795121,0.2022568257795121
1.6870269800042257,60.19417475728156,1.1966732025803448,1.678452036238458,2.528924900891049
0.5362446717287832,40,0.5924320154145821,0.7623000733219829,0.7623000733219829
2.4364025004038923,20,0.8099969335952076,2.5286142145227237,2.508792424223595
1.1203350441796016,30,0.952418933867796,1.1131892577081288,1.1071619421626258
1.4167298395615595,30,1.2210651978602225,1.4066636012278326,1.4066636012278326
0.9848757875899438,40,0.5511846746444156,0.9761144320031816,0.9761144320031816
1.3589421750531274,62.58064516129032,0.8362854502352012,1.445747946363105,1.3629810978413512
1.1147426895497534,60.3960396039604,0.9598723868038976,1.0936781537773248,1.137919892626791
1.408030621248462,30,1.108629110715876,1.3650316278722956,1.3517342513079895
1.5055861409024818,61.88679245283019,1.1057777925422845,1.4579889892751068,1.4579889892751068
0.7344625747200716,72.08333333333334,0.4860456719401916,0.6876732076503412,0.6876732076503412
0.8040563212248499,72.3076923076923,0.3677245986764541,0.7568941305131296,0.7568941305131296
1.5869859694036066,64.26751592356688,1.4987303527685465,1.8133520573651312,1.582325673878733
1.5764226328805595,60.51724137931035,1.4300611701163233,1.9829868144705285,1.5720730237240113
0.8444455491070875,70.64516129032258,0.6140642384922477,0.8496029428212808,0.8874445424832541
0.6344215641194527,70.76086956521739,0.5582304978109467,0.6300098176892391,0.6216834230181317
0.5225744715224875,70.73298429319371,0.4433892799072466,0.6120521456000597,0.5707929958865126
1.164452508481738,60.61946902654867,0.9572274858699718,1.4420818472168715,1.2152186610660272
1.4552549492338476,60.532319391634985,0.9338867435637608,1.583133458436378,1.498191805336349
1.1750158450047847,60.52434456928839,0.551848330771846,1.186511240632806,1.456497694707147
1.4944014316427854,30,1.20839719699706,1.8471547342388803,1.218449799296606
