walking_dist,walkability_score,walkability_category,pct_black,black_category
0.5573713447748767,71.78082191780823,Good,94.47328400720096,High % Black (>50%)
0.2013247666745374,82.4074074074074,Excellent,94.47328400720096,High % Black (>50%)
0.4778356344837014,81.84397163120568,Excellent,94.47328400720096,High % Black (>50%)
0.9662346054904496,70.1980198019802,Good,65.88443861904403,High % Black (>50%)
0.2255583034038798,80.26845637583892,Excellent,65.88443861904403,High % Black (>50%)
0.3405122596840941,80.83916083916084,Excellent,26.12278446794263,Low % Black (<50%)
0.5828476269775188,40,Fair,26.12278446794263,Low % Black (<50%)
0.7642884660792624,40,Fair,26.12278446794263,Low % Black (<50%)
0.5151179986826898,77.83171521035598,Good,26.12278446794263,Low % Black (<50%)
1.945518038450545,65.49180327868852,Good,63.9976453016559,High % Black (>50%)
0.8736500677296284,75.85812356979406,Good,63.9976453016559,High % Black (>50%)
0.2168590850907825,87.23646723646723,Excellent,63.9976453016559,High % Black (>50%)
1.256415673505909,61.3986013986014,Good,51.85129688660389,High % Black (>50%)
1.3856612027290691,61.476190476190474,Good,51.85129688660389,High % Black (>50%)
1.0327214883119789,61.90163934426229,Good,51.85129688660389,High % Black (>50%)
1.193035654367629,62.61682242990654,Good,51.85129688660389,High % Black (>50%)
0.9705842146469982,40,Fair,46.15587870872241,Low % Black (<50%)
1.2744354828687536,60.388888888888886,Good,46.15587870872241,Low % Black (<50%)
1.2340462549865163,30,Poor,46.15587870872241,Low % Black (<50%)
0.5741484086644215,40,Fair,46.15587870872241,Low % Black (<50%)
0.2789963587557632,50,Fair,46.15587870872241,Low % Black (<50%)
1.6640361887481825,30,Poor,51.891013580542534,High % Black (>50%)
1.006623833372687,61.95488721804512,Good,51.891013580542534,High % Black (>50%)
1.1277915170193993,62.10526315789474,Good,51.891013580542534,High % Black (>50%)
1.492537313432836,62.56983240223464,Good,28.681449596331227,Low % Black (<50%)
0.4939913256365963,83.21070234113712,Excellent,28.681449596331227,Low % Black (<50%)
0.7512396386096164,72.58426966292134,Good,28.681449596331227,Low % Black (<50%)
1.2688431282389054,62.91793313069909,Good,28.681449596331227,Low % Black (<50%)
