walking_dist,walkability_score,walkability_category,pct_black,pct_poverty,pct_no_vehicle,pct_bachelors,median_income,vulnerability_index,vulnerability_category,black_category
0.2013247666745374,82.4074074074074,Excellent,96.8414779499404,53.87365911799762,5.6241426611796985,3.9487726787620065,22164,1.5559759558400872,High,High % Black (>50%)
0.4778356344837014,81.84397163120568,Excellent,96.8414779499404,53.87365911799762,5.6241426611796985,3.9487726787620065,22164,1.5559759558400872,High,High % Black (>50%)
0.9662346054904496,70.1980198019802,Good,54.67289719626168,22.07943925233645,0,21.47458840372226,65089,-0.26760796942339005,Low,High % Black (>50%)
0.2255583034038798,80.26845637583892,Excellent,54.67289719626168,22.07943925233645,0,21.47458840372226,65089,-0.26760796942339005,Low,High % Black (>50%)
0.3405122596840941,80.83916083916084,Excellent,22.636262513904335,3.4820824881676806,1.2756909992912826,26.143497757847538,97127,-0.9414498685473598,Low,Low % Black (<50%)
0.5828476269775188,40,Fair,22.636262513904335,3.4820824881676806,1.2756909992912826,26.143497757847538,97127,-0.9414498685473598,Low,Low % Black (<50%)
0.7642884660792624,40,Fair,22.636262513904335,3.4820824881676806,1.2756909992912826,26.143497757847538,97127,-0.9414498685473598,Low,Low % Black (<50%)
0.5151179986826898,77.83171521035598,Good,22.636262513904335,3.4820824881676806,1.2756909992912826,26.143497757847538,97127,-0.9414498685473598,Low,Low % Black (<50%)
1.945518038450545,65.49180327868852,Good,68.22531535450196,32.42009132420091,0,15.203562340966922,44597,0.12899851117364844,Moderate,High % Black (>50%)
0.8736500677296284,75.85812356979406,Good,68.22531535450196,32.42009132420091,0,15.203562340966922,44597,0.12899851117364844,Moderate,High % Black (>50%)
0.2168590850907825,87.23646723646723,Excellent,68.22531535450196,32.42009132420091,0,15.203562340966922,44597,0.12899851117364844,Moderate,High % Black (>50%)
1.256415673505909,61.3986013986014,Good,53.12426866370231,38.731570325298385,0,12.885662431941924,21928,0.07774141420604963,Moderate,High % Black (>50%)
1.3856612027290691,61.476190476190474,Good,53.12426866370231,38.731570325298385,0,12.885662431941924,21928,0.07774141420604963,Moderate,High % Black (>50%)
1.0327214883119789,61.90163934426229,Good,53.12426866370231,38.731570325298385,0,12.885662431941924,21928,0.07774141420604963,Moderate,High % Black (>50%)
1.193035654367629,62.61682242990654,Good,53.12426866370231,38.731570325298385,0,12.885662431941924,21928,0.07774141420604963,Moderate,High % Black (>50%)
0.9705842146469982,40,Fair,48.4779299847793,11.304517895560338,1.3924703455389376,13.924812030075188,70349,-0.4333639925209017,Low,Low % Black (<50%)
1.2744354828687536,60.388888888888886,Good,48.4779299847793,11.304517895560338,1.3924703455389376,13.924812030075188,70349,-0.4333639925209017,Low,Low % Black (<50%)
1.2340462549865163,30,Poor,48.4779299847793,11.304517895560338,1.3924703455389376,13.924812030075188,70349,-0.4333639925209017,Low,Low % Black (<50%)
0.5741484086644215,40,Fair,48.4779299847793,11.304517895560338,1.3924703455389376,13.924812030075188,70349,-0.4333639925209017,Low,Low % Black (<50%)
0.2789963587557632,50,Fair,48.4779299847793,11.304517895560338,1.3924703455389376,13.924812030075188,70349,-0.4333639925209017,Low,Low % Black (<50%)
1.6640361887481825,30,Poor,48.1793560036112,28.45036319612591,0.3893575600259572,7.940346634421604,42236,-0.16814798115604898,Low,Low % Black (<50%)
1.006623833372687,61.95488721804512,Good,48.1793560036112,28.45036319612591,0.3893575600259572,7.940346634421604,42236,-0.16814798115604898,Low,Low % Black (<50%)
1.1277915170193993,62.10526315789474,Good,48.1793560036112,28.45036319612591,0.3893575600259572,7.940346634421604,42236,-0.16814798115604898,Low,Low % Black (<50%)
1.492537313432836,62.56983240223464,Good,29.971284996410624,16.295764536970566,2.352102637205987,18.704663212435232,42351,-0.4542677939467541,Low,Low % Black (<50%)
0.4939913256365963,83.21070234113712,Excellent,29.971284996410624,16.295764536970566,2.352102637205987,18.704663212435232,42351,-0.4542677939467541,Low,Low % Black (<50%)
0.7512396386096164,72.58426966292134,Good,29.971284996410624,16.295764536970566,2.352102637205987,18.704663212435232,42351,-0.4542677939467541,Low,Low % Black (<50%)
1.2688431282389054,62.91793313069909,Good,29.971284996410624,16.295764536970566,2.352102637205987,18.704663212435232,42351,-0.4542677939467541,Low,Low % Black (<50%)
0.7779586662855581,40,Fair,32.69569041336851,16.46825396825397,0,34.44220430107527,91159,-0.6663406353653666,Low,Low % Black (<50%)
1.3477574657934308,30,Poor,32.69569041336851,16.46825396825397,0,34.44220430107527,91159,-0.6663406353653666,Low,Low % Black (<50%)
1.6572010886450348,30,Poor,32.69569041336851,16.46825396825397,0,34.44220430107527,91159,-0.6663406353653666,Low,Low % Black (<50%)
2.8465085065927647,20,Poor,32.69569041336851,16.46825396825397,0,34.44220430107527,91159,-0.6663406353653666,Low,Low % Black (<50%)
3.515105571227957,40.91903719912473,Fair,69.10021551724138,12.108843537414966,8.447488584474886,22.348207754206292,71310,0.5930552280382037,Moderate,High % Black (>50%)
0.4803211254303006,50,Fair,69.10021551724138,12.108843537414966,8.447488584474886,22.348207754206292,71310,0.5930552280382037,Moderate,High % Black (>50%)
0.4666509252240049,50,Fair,69.10021551724138,12.108843537414966,8.447488584474886,22.348207754206292,71310,0.5930552280382037,Moderate,High % Black (>50%)
0.6393925460126512,70.41237113402062,Good,85.99265744140074,36.45124716553288,10.885733603786342,7.051516258677385,32178,1.5975038294695445,High,High % Black (>50%)
0.8040563212248499,40,Fair,85.99265744140074,36.45124716553288,10.885733603786342,7.051516258677385,32178,1.5975038294695445,High,High % Black (>50%)
1.1147426895497534,30,Poor,85.99265744140074,36.45124716553288,10.885733603786342,7.051516258677385,32178,1.5975038294695445,High,High % Black (>50%)
1.3135819652776914,60.26315789473684,Good,85.99265744140074,36.45124716553288,10.885733603786342,7.051516258677385,32178,1.5975038294695445,High,High % Black (>50%)
0.3871152149328296,50,Fair,85.99265744140074,36.45124716553288,10.885733603786342,7.051516258677385,32178,1.5975038294695445,High,High % Black (>50%)
0.5561285993015771,40,Fair,94.76813317479191,29.369797859690845,2.923976608187134,9.651898734177216,33393,0.7061257064012119,Moderate,High % Black (>50%)
1.8113015273341868,61.8568665377176,Good,98.63013698630137,40.14113740141138,0.8021390374331552,9.605488850771868,35934,0.764988567829854,Moderate,High % Black (>50%)
0.5300309443622852,40,Fair,98.63013698630137,40.14113740141138,0.8021390374331552,9.605488850771868,35934,0.764988567829854,Moderate,High % Black (>50%)
3.592777163309183,40.33898305084746,Fair,98.63013698630137,40.14113740141138,0.8021390374331552,9.605488850771868,35934,0.764988567829854,Moderate,High % Black (>50%)
